정류장명,정류장번호(ARS_ID),권종구분,승하차구분,거래건수
광주교도소,4636,일반,환승,5
광주교도소,4636,청소년,승차,41
광주교도소,4637,어린이,승차,11
광주교도소,4637,일반,승차,3508
광주교도소,4637,일반,환승,21
광주교도소,4637,청소년,승차,37
광주교도소,4637,청소년,환승,1
광주교통방송,5393,어린이,승차,464
광주교통방송,5393,어린이,환승,4
광주교통방송,5393,일반,승차,48114
광주교통방송,5393,일반,환승,2533
광주교통방송,5393,청소년,승차,4986
광주교통방송,5393,청소년,환승,119
광주교통방송,5394,어린이,승차,7
광주교통방송,5394,어린이,환승,3
광주교통방송,5394,일반,승차,1878
광주교통방송,5394,일반,환승,617
광주교통방송,5394,청소년,승차,35
광주교통방송,5394,청소년,환승,12
광주국제양궁장,3297,어린이,승차,505
광주국제양궁장,3297,어린이,환승,3
광주국제양궁장,3297,일반,승차,15625
광주국제양궁장,3297,일반,환승,447
광주국제양궁장,3297,청소년,승차,2031
광주국제양궁장,3297,청소년,환승,18
광주국제양궁장,3298,어린이,승차,64
광주국제양궁장,3298,일반,승차,1450
광주국제양궁장,3298,일반,환승,7
광주국제양궁장,3298,청소년,승차,614
광주국제양궁장,3298,청소년,환승,2
광주그린카진흥원입구,5952,일반,승차,20
광주그린카진흥원입구,5952,일반,환승,63
광주그린카진흥원입구,5953,어린이,승차,3
광주그린카진흥원입구,5953,일반,승차,7994
광주그린카진흥원입구,5953,일반,환승,232
광주그린카진흥원입구,5953,청소년,승차,225
광주그린카진흥원입구,5953,청소년,환승,6
광주기아챔피언스필드,4489,어린이,승차,345
광주기아챔피언스필드,4489,어린이,환승,65
광주기아챔피언스필드,4489,일반,승차,18096
광주기아챔피언스필드,4489,일반,환승,5825
광주기아챔피언스필드,4489,청소년,승차,2789
광주기아챔피언스필드,4489,청소년,환승,534
광주기아챔피언스필드,4490,어린이,승차,381
광주기아챔피언스필드,4490,어린이,환승,32
광주기아챔피언스필드,4490,일반,승차,21246
광주기아챔피언스필드,4490,일반,환승,2800
광주기아챔피언스필드,4490,청소년,승차,2063
광주기아챔피언스필드,4490,청소년,환승,245
광주기아챔피언스필드입구,4336,어린이,승차,38
광주기아챔피언스필드입구,4336,어린이,환승,3
광주기아챔피언스필드입구,4336,일반,승차,6238
광주기아챔피언스필드입구,4336,일반,환승,1226
광주기아챔피언스필드입구,4336,청소년,승차,439
광주기아챔피언스필드입구,4336,청소년,환승,249
광주기아챔피언스필드정문,4491,어린이,승차,49
광주기아챔피언스필드정문,4491,일반,승차,1337
광주기아챔피언스필드정문,4491,일반,환승,3
광주기아챔피언스필드정문,4491,청소년,승차,277
광주기아챔피언스필드정문,4491,청소년,환승,1
광주기아챔피언스필드정문,4492,어린이,승차,49
광주기아챔피언스필드정문,4492,일반,승차,3190
광주기아챔피언스필드정문,4492,일반,환승,60
광주기아챔피언스필드정문,4492,청소년,승차,205
광주김치타운입구,3342,어린이,승차,364
광주김치타운입구,3342,일반,승차,13793
광주김치타운입구,3342,일반,환승,51
광주김치타운입구,3342,청소년,승차,2839
광주김치타운입구,3342,청소년,환승,4
광주김치타운입구,3343,어린이,승차,32
광주김치타운입구,3343,어린이,환승,1
광주김치타운입구,3343,일반,승차,7970
광주김치타운입구,3343,일반,환승,31
광주김치타운입구,3343,청소년,승차,799
광주남초교,1093,어린이,승차,1553
광주남초교,1093,어린이,환승,10
광주남초교,1093,일반,승차,41161
광주남초교,1093,일반,환승,1048
광주남초교,1093,청소년,승차,6620
광주남초교,1093,청소년,환승,89
광주남초교,1094,어린이,승차,625
광주남초교,1094,어린이,환승,3
광주남초교,1094,일반,승차,2233
광주남초교,1094,일반,환승,207
광주남초교,1094,청소년,승차,569
광주남초교,1094,청소년,환승,48
광주농수산물유통센터(북),5742,어린이,승차,2288
광주농수산물유통센터(북),5742,어린이,환승,92
광주농수산물유통센터(북),5742,일반,승차,105995
광주농수산물유통센터(북),5742,일반,환승,9819
광주농수산물유통센터(북),5742,청소년,승차,27838
광주농수산물유통센터(북),5742,청소년,환승,1230
광주농수산물유통센터(북),5743,어린이,승차,658
광주농수산물유통센터(북),5743,어린이,환승,32
광주농수산물유통센터(북),5743,일반,승차,75047
광주농수산물유통센터(북),5743,일반,환승,4435
광주농수산물유통센터(북),5743,청소년,승차,9685
광주농수산물유통센터(북),5743,청소년,환승,457
광주농수산물유통센터(서),5729,어린이,승차,354
광주농수산물유통센터(서),5729,어린이,환승,17
광주농수산물유통센터(서),5729,일반,승차,5458
광주농수산물유통센터(서),5729,일반,환승,1859
광주농수산물유통센터(서),5729,청소년,승차,2117
광주농수산물유통센터(서),5729,청소년,환승,131
광주농수산물유통센터(서),5730,어린이,승차,755
광주농수산물유통센터(서),5730,어린이,환승,18
광주농수산물유통센터(서),5730,일반,승차,18377
광주농수산물유통센터(서),5730,일반,환승,1632
광주농수산물유통센터(서),5730,청소년,승차,9774
광주농수산물유통센터(서),5730,청소년,환승,120
광주다문화가족지원거점센터,4010,어린이,승차,60
광주다문화가족지원거점센터,4010,어린이,환승,18
광주다문화가족지원거점센터,4010,일반,승차,4353
광주다문화가족지원거점센터,4010,일반,환승,1842
광주다문화가족지원거점센터,4010,청소년,승차,155
광주다문화가족지원거점센터,4010,청소년,환승,102
광주다문화가족지원거점센터,4011,어린이,승차,25
광주다문화가족지원거점센터,4011,어린이,환승,16
광주다문화가족지원거점센터,4011,일반,승차,7063
광주다문화가족지원거점센터,4011,일반,환승,816
광주다문화가족지원거점센터,4011,청소년,승차,421
광주다문화가족지원거점센터,4011,청소년,환승,75
광주대,3229,어린이,승차,211
광주대,3229,어린이,환승,3
광주대,3229,일반,승차,52125
광주대,3229,일반,환승,784
광주대,3229,청소년,승차,5320
광주대,3229,청소년,환승,111
광주대,3230,어린이,승차,59
광주대,3230,어린이,환승,2
광주대,3230,일반,승차,6055
광주대,3230,일반,환승,509
광주대,3230,청소년,승차,676
광주대,3230,청소년,환승,54
광주대입구,3228,어린이,승차,3124
광주대입구,3228,어린이,환승,86
광주대입구,3228,일반,승차,116434
광주대입구,3228,일반,환승,22912
광주대입구,3228,청소년,승차,19430
광주대입구,3228,청소년,환승,1486
광주디자인센터,5958,어린이,승차,12
광주디자인센터,5958,일반,승차,1991
광주디자인센터,5958,일반,환승,29
광주디자인센터,5958,청소년,승차,176
광주디자인센터,5958,청소년,환승,4
광주디자인센터,5959,어린이,승차,92
광주디자인센터,5959,어린이,환승,4
광주디자인센터,5959,일반,승차,10133
광주디자인센터,5959,일반,환승,236
광주디자인센터,5959,청소년,승차,417
광주디자인센터,5959,청소년,환승,18
광주무역회관,5767,어린이,승차,615
광주무역회관,5767,어린이,환승,38
광주무역회관,5767,일반,승차,95374
광주무역회관,5767,일반,환승,6875
광주무역회관,5767,청소년,승차,7898
광주무역회관,5767,청소년,환승,476
광주무역회관,5768,어린이,승차,784
광주무역회관,5768,어린이,환승,77
광주무역회관,5768,일반,승차,32142
광주무역회관,5768,일반,환승,8032
광주무역회관,5768,청소년,승차,9130
광주무역회관,5768,청소년,환승,746
광주박물관,4199,어린이,승차,34
광주박물관,4199,어린이,환승,22
광주박물관,4199,일반,승차,1588
광주박물관,4199,일반,환승,4320
광주박물관,4199,청소년,승차,245
광주박물관,4199,청소년,환승,553
광주박물관,4200,어린이,승차,146
광주박물관,4200,어린이,환승,61
광주박물관,4200,일반,승차,5236
광주박물관,4200,일반,환승,3799
광주박물관,4200,청소년,승차,911
광주박물관,4200,청소년,환승,362
광주병원,4170,어린이,승차,6456
광주병원,4170,어린이,환승,1103
광주병원,4170,일반,승차,67406
광주병원,4170,일반,환승,94236
광주병원,4170,청소년,승차,15695
광주병원,4170,청소년,환승,10501
광주병원,4171,어린이,승차,4897
광주병원,4171,어린이,환승,1249
광주병원,4171,일반,승차,368366
광주병원,4171,일반,환승,135167
광주병원,4171,청소년,승차,24672
광주병원,4171,청소년,환승,11146
광주세무서,1134,어린이,승차,8473
광주세무서,1134,어린이,환승,343
광주세무서,1134,일반,승차,336997
광주세무서,1134,일반,환승,73406
광주세무서,1134,청소년,승차,72609
광주세무서,1134,청소년,환승,4920
광주송정역,5158,어린이,승차,368
광주송정역,5158,어린이,환승,208
광주송정역,5158,일반,승차,52670
광주송정역,5158,일반,환승,30474
광주송정역,5158,청소년,승차,2723
광주송정역,5158,청소년,환승,3085
광주송정역,5159,어린이,승차,1940
광주송정역,5159,어린이,환승,793
광주송정역,5159,일반,승차,275861
광주송정역,5159,일반,환승,80327
광주송정역,5159,청소년,승차,17204
광주송정역,5159,청소년,환승,10296
광주송정역(동),5800,어린이,승차,285
광주송정역(동),5800,어린이,환승,119
광주송정역(동),5800,일반,승차,6167
광주송정역(동),5800,일반,환승,6020
광주송정역(동),5800,청소년,승차,1097
광주송정역(동),5800,청소년,환승,1371
광주시립미술관하정웅미술관,2049,어린이,승차,6
광주시립미술관하정웅미술관,2049,일반,승차,1125
광주시립미술관하정웅미술관,2049,일반,환승,28
광주시립미술관하정웅미술관,2049,청소년,승차,50
광주시립인광병원,5870,일반,승차,28
광주어망,6005,일반,승차,253
광주어망,6005,청소년,승차,1
광주어망,6006,어린이,승차,2
광주어망,6006,일반,승차,79
광주어망,6006,청소년,승차,1
광주여대,5273,어린이,승차,1021
광주여대,5273,어린이,환승,253
광주여대,5273,일반,승차,154688
광주여대,5273,일반,환승,23543
광주여대,5273,청소년,승차,12638
광주여대,5273,청소년,환승,1648
광주여대,5274,어린이,승차,844
광주여대,5274,어린이,환승,233
광주여대,5274,일반,승차,89290
광주여대,5274,일반,환승,20430
광주여대,5274,청소년,승차,9008
광주여대,5274,청소년,환승,2316
광주역,4333,어린이,승차,336
광주역,4333,어린이,환승,71
광주역,4333,일반,승차,56525
광주역,4333,일반,환승,19574
광주역,4333,청소년,승차,1679
광주역,4333,청소년,환승,1238
광주역,4334,어린이,승차,513
광주역,4334,어린이,환승,336
광주역,4334,일반,승차,138298
광주역,4334,일반,환승,92268
광주역,4334,청소년,승차,4435
광주역,4334,청소년,환승,4523
광주역(동),4529,어린이,승차,156
광주역(동),4529,어린이,환승,32
광주역(동),4529,일반,승차,36485
광주역(동),4529,일반,환승,5975
광주역(동),4529,청소년,승차,1408
광주역(동),4529,청소년,환승,520
광주역육교,4540,어린이,승차,191
광주역육교,4540,어린이,환승,1
광주역육교,4540,일반,승차,8852
광주역육교,4540,일반,환승,492
광주역육교,4540,청소년,승차,283
광주역육교,4540,청소년,환승,10
광주역육교,4541,어린이,승차,166
광주역육교,4541,어린이,환승,22
광주역육교,4541,일반,승차,37268
광주역육교,4541,일반,환승,7377
광주역육교,4541,청소년,승차,1220
광주역육교,4541,청소년,환승,380
광주은행북부지점,4510,어린이,승차,52
광주은행북부지점,4510,어린이,환승,24
광주은행북부지점,4510,일반,승차,29899
광주은행북부지점,4510,일반,환승,8709
광주은행북부지점,4510,청소년,승차,731
광주은행북부지점,4510,청소년,환승,383
광주은행북부지점,4511,어린이,승차,43
광주은행북부지점,4511,어린이,환승,24
광주은행북부지점,4511,일반,승차,18739
광주은행북부지점,4511,일반,환승,5219
광주은행북부지점,4511,청소년,승차,810
광주은행북부지점,4511,청소년,환승,267
광주은행양산동지점,4061,어린이,승차,900
광주은행양산동지점,4061,어린이,환승,78
광주은행양산동지점,4061,일반,승차,53954
광주은행양산동지점,4061,일반,환승,5599
광주은행양산동지점,4061,청소년,승차,8932
광주은행양산동지점,4061,청소년,환승,1114
광주은행양산동지점,4062,어린이,승차,907
광주은행양산동지점,4062,어린이,환승,107
광주은행양산동지점,4062,일반,승차,31646
광주은행양산동지점,4062,일반,환승,5247
광주은행양산동지점,4062,청소년,승차,5623
광주은행양산동지점,4062,청소년,환승,859
광주이노비즈센터,4649,일반,승차,466
광주이노비즈센터,4649,일반,환승,1
광주이노비즈센터,4649,청소년,승차,18
광주이노비즈센터,4650,일반,승차,8
광주인력개발원,5218,어린이,승차,564
광주인력개발원,5218,어린이,환승,11
광주인력개발원,5218,일반,승차,35484
광주인력개발원,5218,일반,환승,329
광주인력개발원,5218,청소년,승차,4436
광주인력개발원,5218,청소년,환승,56
